Id,HouseId,Last Hour,TotalConsumption,1SDConsumption,MeanConsumptionForThatHour,SDConsumptionForThatHour
0_5_29-9-2013_8,0,8,109.144,,,
0_10_19-9-2013_8,0,8,11002.446,,,
0_11_13-9-2013_8,0,8,576.569,,,
0_8_8-9-2013_8,0,8,1518.29,,,
0_1_9-9-2013_8,0,8,19711.918,,,
0_10_16-9-2013_8,0,8,16732.678,,,
0_12_17-9-2013_8,0,8,10881.413,,,
0_12_29-9-2013_8,0,8,1487.12,,,
0_9_6-9-2013_8,0,8,1006.226,,,
0_5_20-9-2013_8,0,8,39.198,,,
0_3_16-9-2013_8,0,8,3920.629,,,
0_1_5-9-2013_8,0,8,2008.009,,,
0_7_29-9-2013_8,0,8,9895.431,,,
0_3_8-9-2013_8,0,8,2231.622,,,
0_2_4-9-2013_8,0,8,10855.416,,,
0_12_10-9-2013_8,0,8,9317.193,,,
0_11_22-9-2013_8,0,8,595.049,,,
0_0_10-9-2013_8,0,8,9551.932,,,
0_8_4-9-2013_8,0,8,10884.433,,,
0_3_4-9-2013_8,0,8,4067.712,,,
0_2_25-9-2013_8,0,8,612.201,,,
0_8_11-9-2013_8,0,8,10829.73,,,
0_0_2-9-2013_8,0,8,2599.922,,,
0_0_18-9-2013_8,0,8,9951.255,,,
0_0_14-9-2013_8,0,8,9194.144,,,
0_6_19-9-2013_8,0,8,8858.992,,,
0_8_25-9-2013_8,0,8,4950.587,,,
0_9_1-9-2013_8,0,8,11329.196,,,
0_7_15-9-2013_8,0,8,4896.829,,,
0_3_3-9-2013_8,0,8,2401.072,,,
0_0_13-9-2013_8,0,8,10080.391,,,
0_3_1-9-2013_8,0,8,3505.136,,,
0_4_4-9-2013_8,0,8,0,,,
0_0_17-9-2013_8,0,8,11432.341,,,
0_4_30-9-2013_8,0,8,0,,,
0_3_22-9-2013_8,0,8,8277.841,,,
0_1_6-9-2013_8,0,8,1729.43,,,
0_3_10-9-2013_8,0,8,3004.374,,,
0_3_15-9-2013_8,0,8,3292.169,,,
0_8_15-9-2013_8,0,8,2608.892,,,
0_9_26-9-2013_8,0,8,1139.117,,,
0_6_18-9-2013_8,0,8,13303.836,,,
0_4_3-9-2013_8,0,8,0,,,
0_0_12-9-2013_8,0,8,1241.71,,,
0_0_1-9-2013_8,0,8,9101.358,,,
0_0_24-9-2013_8,0,8,9197.583,,,
0_9_4-9-2013_8,0,8,18668.836,,,
0_4_18-9-2013_8,0,8,0,,,
0_9_27-9-2013_8,0,8,11145.056,,,
0_9_13-9-2013_8,0,8,14830.542,,,
0_0_20-9-2013_8,0,8,8272.454,,,
0_8_29-9-2013_8,0,8,4181.864,,,
0_1_16-9-2013_8,0,8,37625.916,32572.20255,18413.00967,14159.19289
0_9_28-9-2013_8,0,8,224.249,137.665,68.8325,68.8325
0_1_4-9-2013_8,0,8,28514.036,18835.39794,9053.5995,9781.798444
0_1_25-9-2013_8,0,8,10033.939,6896.115263,3502.739,3393.376263
0_1_18-9-2013_8,0,8,26117.814,19929.33013,11340.3256,8589.004526
0_1_11-9-2013_8,0,8,25194.31,21831.28866,13354.41633,8476.872325
0_1_15-9-2013_8,0,8,7028.964,5497.156968,2987.958333,2509.198635
0_6_6-9-2013_8,0,8,2786.583,2410.856831,1449.31175,961.5450813
0_12_28-9-2013_8,0,8,185.453,137.665,68.8325,68.8325
0_1_14-9-2013_8,0,8,23796.71,21444.56445,15213.54567,6231.018788
0_8_22-9-2013_8,0,8,13261.199,10800.9505,6271.482333,4529.468168
0_1_2-9-2013_8,0,8,7048.121,6343.517265,3691.8795,2651.637765
0_10_22-9-2013_8,0,8,18645.636,10800.9505,6271.482333,4529.468168
0_8_20-9-2013_8,0,8,10065.946,9648.243021,5665.947,3982.296021
0_0_30-9-2013_8,0,8,8826.477,7905.911317,4298.890333,3607.020984
0_8_26-9-2013_8,0,8,5742.802,4639.271,4639.271,0
0_10_30-9-2013_8,0,8,11949.986,7905.911317,4298.890333,3607.020984
0_1_19-9-2013_8,0,8,21748.241,17582.61342,9821.467,7761.146423
0_1_27-9-2013_8,0,8,23829.705,23308.3802,17167.21633,6141.163866
0_6_29-9-2013_8,0,8,15498.646,12488.16442,7150.4508,5337.713619
0_10_20-9-2013_8,0,8,11295.889,9648.243021,5665.947,3982.296021
0_1_3-9-2013_8,0,8,26344.477,18583.48993,7860.7795,10722.71043
0_1_17-9-2013_8,0,8,32309.924,27920.04158,16552.308,11367.73358
0_1_1-9-2013_8,0,8,23823.169,17551.44623,9396.0742,8155.372027
0_8_23-9-2013_8,0,8,10565.104,8955.839,4477.9195,4477.9195
0_8_28-9-2013_8,0,8,177.695,137.665,68.8325,68.8325
0_1_10-9-2013_8,0,8,24428.65,21292.36324,12328.31867,8964.044575
0_1_10-9-2013_8,0,8,24428.65,21292.36324,12328.31867,8964.044575
0_9_28-9-2013_8,0,8,224.249,137.665,68.8325,68.8325
0_12_28-9-2013_8,0,8,185.453,137.665,68.8325,68.8325
0_8_28-9-2013_8,0,8,177.695,137.665,68.8325,68.8325
0_8_22-9-2013_8,0,8,13261.199,10800.9505,6271.482333,4529.468168
0_10_22-9-2013_8,0,8,18645.636,10800.9505,6271.482333,4529.468168
0_6_6-9-2013_8,0,8,2786.583,2410.856831,1449.31175,961.5450813
0_1_16-9-2013_8,0,8,37625.916,32572.20255,18413.00967,14159.19289
0_8_20-9-2013_8,0,8,10065.946,9648.243021,5665.947,3982.296021
0_10_20-9-2013_8,0,8,11295.889,9648.243021,5665.947,3982.296021
0_8_26-9-2013_8,0,8,5742.802,4639.271,4639.271,0
0_8_23-9-2013_8,0,8,10565.104,8955.839,4477.9195,4477.9195
0_1_3-9-2013_8,0,8,26344.477,18583.48993,7860.7795,10722.71043
0_1_25-9-2013_8,0,8,10033.939,6896.115263,3502.739,3393.376263
0_1_15-9-2013_8,0,8,7028.964,5497.156968,2987.958333,2509.198635
0_0_30-9-2013_8,0,8,8826.477,7905.911317,4298.890333,3607.020984
0_10_30-9-2013_8,0,8,11949.986,7905.911317,4298.890333,3607.020984
0_1_11-9-2013_8,0,8,25194.31,21831.28866,13354.41633,8476.872325
0_1_2-9-2013_8,0,8,7048.121,6343.517265,3691.8795,2651.637765
0_1_17-9-2013_8,0,8,32309.924,27920.04158,16552.308,11367.73358
0_1_18-9-2013_8,0,8,26117.814,19929.33013,11340.3256,8589.004526
0_1_4-9-2013_8,0,8,28514.036,18835.39794,9053.5995,9781.798444
0_1_14-9-2013_8,0,8,23796.71,21444.56445,15213.54567,6231.018788
0_1_27-9-2013_8,0,8,23829.705,23308.3802,17167.21633,6141.163866
0_1_19-9-2013_8,0,8,21748.241,17582.61342,9821.467,7761.146423
0_6_29-9-2013_8,0,8,15498.646,12488.16442,7150.4508,5337.713619
0_1_1-9-2013_8,0,8,23823.169,17551.44623,9396.0742,8155.372027
1_0_12-9-2013_6,1,6,79.067,,,
1_0_22-9-2013_6,1,6,6027.087,,,
1_0_9-9-2013_6,1,6,85.318,,,
1_0_20-9-2013_6,1,6,85.521,,,
1_0_15-9-2013_6,1,6,7161.276,,,
1_0_13-9-2013_6,1,6,85.701,,,
1_0_16-9-2013_6,1,6,91.488,,,
1_0_19-9-2013_6,1,6,4618.436,,,
1_0_11-9-2013_6,1,6,4161.379,,,
1_0_23-9-2013_6,1,6,91.767,,,
1_0_10-9-2013_6,1,6,127.147,,,
1_0_14-9-2013_6,1,6,7494.424,,,
1_0_8-9-2013_6,1,6,84.727,,,
1_0_7-9-2013_6,1,6,89.518,,,
1_0_2-9-2013_6,1,6,90.073,,,
1_0_1-9-2013_6,1,6,86.322,,,
1_0_6-9-2013_6,1,6,90.017,,,
1_0_18-9-2013_6,1,6,88.25,,,
1_0_5-9-2013_6,1,6,65.501,,,
1_0_3-9-2013_6,1,6,89.256,,,
1_0_17-9-2013_6,1,6,6143.212,,,
1_0_4-9-2013_6,1,6,87.927,,,
0_2_12-9-2013_16,0,16,1144.74,,,
0_12_16-9-2013_16,0,16,1503.481,,,
0_12_19-9-2013_16,0,16,3794.104,,,
0_10_3-9-2013_16,0,16,13112.158,,,
0_7_25-9-2013_16,0,16,1986.78,,,
0_8_24-9-2013_16,0,16,690.417,,,
0_3_27-9-2013_16,0,16,1434.689,,,
0_4_1-9-2013_16,0,16,1407.87,,,
0_0_19-9-2013_16,0,16,2566.728,,,
0_8_29-9-2013_16,0,16,4115.474,,,
0_8_2-9-2013_16,0,16,10957.689,,,
0_0_8-9-2013_16,0,16,1285.846,,,
0_3_16-9-2013_16,0,16,2480.602,,,
0_1_13-9-2013_16,0,16,28787.383,,,
0_9_10-9-2013_16,0,16,13660.7,,,
0_7_4-9-2013_16,0,16,2992.605,,,
0_4_29-9-2013_16,0,16,0,,,
0_1_17-9-2013_16,0,16,6841.801,,,
0_4_4-9-2013_16,0,16,0,,,
0_7_2-9-2013_16,0,16,4935.471,,,
0_0_12-9-2013_16,0,16,3184.955,,,
0_11_8-9-2013_16,0,16,536.576,,,
0_1_7-9-2013_16,0,16,5922.546,,,
0_6_15-9-2013_16,0,16,9008.746,,,
0_7_3-9-2013_16,0,16,4090.211,,,
0_2_15-9-2013_16,0,16,3454.58,,,
0_10_25-9-2013_16,0,16,657.343,,,
0_7_11-9-2013_16,0,16,3051.68,,,
0_11_19-9-2013_16,0,16,562.632,,,
0_1_5-9-2013_16,0,16,1575.808,,,
0_0_17-9-2013_16,0,16,2879.625,,,
0_3_2-9-2013_16,0,16,3400.527,,,
0_8_7-9-2013_16,0,16,1313.873,,,
0_5_10-9-2013_16,0,16,991.45,,,
0_0_24-9-2013_16,0,16,496.815,,,
0_12_8-9-2013_16,0,16,142.611,,,
0_1_8-9-2013_16,0,16,5970.385,,,
0_1_16-9-2013_16,0,16,9013.666,,,
0_8_15-9-2013_16,0,16,2470.856,,,
0_4_7-9-2013_16,0,16,0,,,
0_9_16-9-2013_16,0,16,2889.824,,,
0_1_27-9-2013_16,0,16,1718.383,,,
0_2_17-9-2013_16,0,16,1104.883,,,
0_12_24-9-2013_16,0,16,830.489,,,
0_0_16-9-2013_16,0,16,3244.448,,,
0_10_4-9-2013_16,0,16,11394.334,,,
0_2_10-9-2013_16,0,16,7193.566,,,
0_3_8-9-2013_16,0,16,6403.118,,,
0_1_18-9-2013_16,0,16,25915.319,,,
0_10_16-9-2013_16,0,16,1737.492,,,
0_0_2-9-2013_16,0,16,9311.722,,,
0_9_19-9-2013_16,0,16,5476.573,,,
0_0_25-9-2013_16,0,16,3217.036,,,
0_2_6-9-2013_16,0,16,601.816,,,
0_10_11-9-2013_16,0,16,1632.014,,,
0_11_11-9-2013_16,0,16,599.072,,,
0_12_14-9-2013_16,0,16,281.321,,,
0_11_30-9-2013_16,0,16,0,,,
0_0_29-9-2013_16,0,16,3038.756,,,
0_8_9-9-2013_16,0,16,13499.86,,,
0_7_19-9-2013_16,0,16,6068.056,,,
0_3_28-9-2013_16,0,16,0,,,
0_1_14-9-2013_16,0,16,2996.069,,,
0_8_22-9-2013_16,0,16,5007.3,,,
0_9_13-9-2013_16,0,16,16848.138,,,
0_0_10-9-2013_16,0,16,9543.08,,,
0_0_22-9-2013_16,0,16,4013.482,,,
0_8_14-9-2013_16,0,16,1733.682,,,
0_4_26-9-2013_16,0,16,0,,,
0_11_6-9-2013_16,0,16,593.78,,,
0_4_23-9-2013_16,0,16,0,,,
0_8_27-9-2013_16,0,16,1368.987,,,
0_0_18-9-2013_16,0,16,9984.479,,,
0_4_17-9-2013_16,0,16,0,,,
0_1_12-9-2013_16,0,16,3866.387,,,
0_2_1-9-2013_16,0,16,15425.176,,,
0_12_17-9-2013_16,0,16,187.624,,,
0_5_26-9-2013_16,0,16,37.389,,,
0_2_22-9-2013_16,0,16,7697.723,,,
0_5_30-9-2013_16,0,16,0,,,
0_4_25-9-2013_16,0,16,0,,,
0_0_11-9-2013_16,0,16,1817.213,,,
0_10_10-9-2013_16,0,16,11463.523,,,
0_0_9-9-2013_16,0,16,11330.946,,,
0_12_11-9-2013_16,0,16,273.089,,,
0_0_13-9-2013_16,0,16,9862.811,,,
0_11_4-9-2013_16,0,16,570.361,,,
0_9_11-9-2013_16,0,16,3392.771,,,
0_11_23-9-2013_16,0,16,566.12,,,
0_5_17-9-2013_16,0,16,39.269,,,
0_7_12-9-2013_16,0,16,3547.273,,,
0_7_6-9-2013_16,0,16,1165.473,,,
0_1_9-9-2013_16,0,16,29247.337,,,
0_1_3-9-2013_16,0,16,24539.838,,,
0_0_1-9-2013_16,0,16,10445.516,,,
0_2_25-9-2013_16,0,16,545.104,,,
0_11_27-9-2013_16,0,16,554.148,,,
0_0_15-9-2013_16,0,16,2536.948,,,
0_7_23-9-2013_16,0,16,5708.5,,,
0_8_10-9-2013_16,0,16,12375.472,,,
0_12_18-9-2013_16,0,16,9895.856,,,
0_0_28-9-2013_16,0,16,139.251,,,
0_6_24-9-2013_16,0,16,4421.25,,,
0_8_18-9-2013_16,0,16,11821.026,,,
0_3_30-9-2013_16,0,16,464.591,,,
0_8_13-9-2013_16,0,16,11730.205,,,
0_4_6-9-2013_16,0,16,0,,,
0_4_11-9-2013_16,0,16,0,,,
0_9_14-9-2013_16,0,16,917.541,,,
0_0_27-9-2013_16,0,16,1411.276,,,
0_0_14-9-2013_16,0,16,1673.851,,,
0_1_29-9-2013_16,0,16,11941.046,10060.30005,4993.267333,5067.032715
0_6_27-9-2013_16,0,16,2635.227,2297.091876,1799.89375,497.198126
0_8_26-9-2013_16,0,16,14226.877,8918.819356,3705.237667,5213.581689
0_1_25-9-2013_16,0,16,8296.451,7472.159499,3871.0855,3601.073999
0_9_29-9-2013_16,0,16,14884.226,10060.30005,4993.267333,5067.032715
0_1_19-9-2013_16,0,16,9613.817,8959.848099,6082.867,2876.981099
0_6_8-9-2013_16,0,16,10306.621,10124.44146,6819.0154,3305.426055
0_6_17-9-2013_16,0,16,11104.054,7727.329604,3661.605333,4065.724271
0_1_10-9-2013_16,0,16,29401.331,22423.58886,11782.35675,10641.23211
0_10_28-9-2013_16,0,16,220.777,139.251,69.6255,69.6255
0_0_26-9-2013_16,0,16,11078.324,8918.819356,3705.237667,5213.581689
0_8_23-9-2013_16,0,16,12266.351,9534.404879,5329.3,4205.104879
0_10_23-9-2013_16,0,16,13856.595,9534.404879,5329.3,4205.104879
0_6_25-9-2013_16,0,16,9181.142,7472.159499,3871.0855,3601.073999
0_9_28-9-2013_16,0,16,223.447,139.251,69.6255,69.6255
0_1_2-9-2013_16,0,16,24486.448,19257.74219,10945.03375,8312.708442
0_12_26-9-2013_16,0,16,11558.663,8918.819356,3705.237667,5213.581689
0_6_16-9-2013_16,0,16,10130.049,9605.776075,6217.19125,3388.584825
0_1_6-9-2013_16,0,16,1785.339,1550.096146,888.157,661.9391456
0_1_1-9-2013_16,0,16,33047.912,26607.35685,15081.6185,11525.73835
0_0_30-9-2013_16,0,16,7876.686,6389.013871,2780.425667,3608.588204
0_6_22-9-2013_16,0,16,21622.797,18694.71709,11111.334,7583.383094
0_7_8-9-2013_16,0,16,10129.107,10124.44146,6819.0154,3305.426055
0_1_11-9-2013_16,0,16,3727.486,3566.374963,2149.09475,1417.280213
0_1_15-9-2013_16,0,16,9409.488,9229.223064,6102.4405,3126.782564
0_9_8-9-2013_16,0,16,15296.213,10124.44146,6819.0154,3305.426055
0_12_30-9-2013_16,0,16,9786.705,6389.013871,2780.425667,3608.588204
0_0_23-9-2013_16,0,16,10279.4,9534.404879,5329.3,4205.104879
0_1_4-9-2013_16,0,16,20117.972,16566.47399,7703.525667,8862.948324
0_9_7-9-2013_16,0,16,14437.55,5922.546,2961.273,2961.273
0_9_7-9-2013_16,0,16,14437.55,5922.546,2961.273,2961.273
0_6_27-9-2013_16,0,16,2635.227,2297.091876,1799.89375,497.198126
0_1_19-9-2013_16,0,16,9613.817,8959.848099,6082.867,2876.981099
0_1_2-9-2013_16,0,16,24486.448,19257.74219,10945.03375,8312.708442
0_1_29-9-2013_16,0,16,11941.046,10060.30005,4993.267333,5067.032715
0_9_29-9-2013_16,0,16,14884.226,10060.30005,4993.267333,5067.032715
0_1_15-9-2013_16,0,16,9409.488,9229.223064,6102.4405,3126.782564
0_1_6-9-2013_16,0,16,1785.339,1550.096146,888.157,661.9391456
0_8_26-9-2013_16,0,16,14226.877,8918.819356,3705.237667,5213.581689
0_0_26-9-2013_16,0,16,11078.324,8918.819356,3705.237667,5213.581689
0_12_26-9-2013_16,0,16,11558.663,8918.819356,3705.237667,5213.581689
0_6_16-9-2013_16,0,16,10130.049,9605.776075,6217.19125,3388.584825
0_10_28-9-2013_16,0,16,220.777,139.251,69.6255,69.6255
0_9_28-9-2013_16,0,16,223.447,139.251,69.6255,69.6255
0_1_1-9-2013_16,0,16,33047.912,26607.35685,15081.6185,11525.73835
0_6_22-9-2013_16,0,16,21622.797,18694.71709,11111.334,7583.383094
0_1_4-9-2013_16,0,16,20117.972,16566.47399,7703.525667,8862.948324
0_6_17-9-2013_16,0,16,11104.054,7727.329604,3661.605333,4065.724271
0_8_23-9-2013_16,0,16,12266.351,9534.404879,5329.3,4205.104879
0_10_23-9-2013_16,0,16,13856.595,9534.404879,5329.3,4205.104879
0_0_23-9-2013_16,0,16,10279.4,9534.404879,5329.3,4205.104879
0_6_8-9-2013_16,0,16,10306.621,10124.44146,6819.0154,3305.426055
0_7_8-9-2013_16,0,16,10129.107,10124.44146,6819.0154,3305.426055
0_9_8-9-2013_16,0,16,15296.213,10124.44146,6819.0154,3305.426055
0_0_30-9-2013_16,0,16,7876.686,6389.013871,2780.425667,3608.588204
0_12_30-9-2013_16,0,16,9786.705,6389.013871,2780.425667,3608.588204
0_1_10-9-2013_16,0,16,29401.331,22423.58886,11782.35675,10641.23211
0_1_11-9-2013_16,0,16,3727.486,3566.374963,2149.09475,1417.280213
0_1_25-9-2013_16,0,16,8296.451,7472.159499,3871.0855,3601.073999
0_6_25-9-2013_16,0,16,9181.142,7472.159499,3871.0855,3601.073999
2_0_2-9-2013_7,2,7,2567.168,,,
2_0_1-9-2013_7,2,7,2635.978,,,
1_0_2-9-2013_8,1,8,84.937,,,
1_0_7-9-2013_8,1,8,84.925,,,
1_0_22-9-2013_8,1,8,10308.185,,,
1_0_11-9-2013_8,1,8,4019.771,,,
1_0_20-9-2013_8,1,8,4184.302,,,
1_0_19-9-2013_8,1,8,4434.642,,,
1_0_4-9-2013_8,1,8,4142.214,,,
1_0_14-9-2013_8,1,8,4147.096,,,
1_0_23-9-2013_8,1,8,4126.718,,,
1_0_6-9-2013_8,1,8,85.967,,,
1_0_16-9-2013_8,1,8,11995.505,,,
1_0_3-9-2013_8,1,8,5451.446,,,
1_0_18-9-2013_8,1,8,4698.538,,,
1_0_9-9-2013_8,1,8,3549.156,,,
1_0_8-9-2013_8,1,8,87.579,,,
1_0_15-9-2013_8,1,8,123.538,,,
1_0_10-9-2013_8,1,8,4362.08,,,
1_0_5-9-2013_8,1,8,90.568,,,
1_0_1-9-2013_8,1,8,4001.593,,,
1_0_13-9-2013_8,1,8,4686.304,,,
1_0_17-9-2013_8,1,8,11332.596,,,
1_0_16-9-2013_9,1,9,5465.267,,,
1_0_19-9-2013_9,1,9,4055.048,,,
1_0_2-9-2013_9,1,9,82.31,,,
1_0_1-9-2013_9,1,9,4557.292,,,
1_0_18-9-2013_9,1,9,7757.347,,,
1_0_15-9-2013_9,1,9,10545.931,,,
1_0_3-9-2013_9,1,9,4352.409,,,
1_0_9-9-2013_9,1,9,2231.626,,,
1_0_22-9-2013_9,1,9,3963.93,,,
1_0_20-9-2013_9,1,9,11421.598,,,
1_0_14-9-2013_9,1,9,10870.368,,,
1_0_6-9-2013_9,1,9,90.378,,,
1_0_10-9-2013_9,1,9,4559.249,,,
1_0_17-9-2013_9,1,9,9507.728,,,
1_0_7-9-2013_9,1,9,84.957,,,
1_0_5-9-2013_9,1,9,89.017,,,
1_0_13-9-2013_9,1,9,5024.95,,,
1_0_11-9-2013_9,1,9,4335.32,,,
1_0_23-9-2013_9,1,9,11859.582,,,
1_0_4-9-2013_9,1,9,4633.278,,,
1_0_8-9-2013_9,1,9,89.704,,,
2_0_1-9-2013_5,2,5,675.885,,,
2_0_2-9-2013_5,2,5,643.266,,,
2_0_2-9-2013_15,2,15,671.374,,,
2_0_1-9-2013_15,2,15,2660.984,,,
0_1_4-9-2013_17,0,17,28984.301,27155.66984,17225.2978,9930.372041
0_6_27-9-2013_17,0,17,7770.244,5954.422792,3017.236,2937.186792
0_1_2-9-2013_17,0,17,25083.783,19705.77104,10972.1195,8733.651535
0_1_18-9-2013_17,0,17,8684.749,7570.349604,4796.398,2773.951604
0_3_6-9-2013_17,0,17,6776.078,4995.773554,2395.36725,2600.406304
0_0_26-9-2013_17,0,17,10884.799,8022.54863,3586.28525,4436.26338
0_9_28-9-2013_17,0,17,223.859,157.6494725,92.34233333,65.30713914
0_6_25-9-2013_17,0,17,4015.648,3416.565538,2078.5546,1338.010938
0_1_17-9-2013_17,0,17,34536.871,25608.85414,13267.3355,12341.51864
0_6_8-9-2013_17,0,17,10406.198,10101.99105,6877.914,3224.07705
0_1_11-9-2013_17,0,17,27810.352,21889.02244,12183.64467,9705.377777
0_6_22-9-2013_17,0,17,17872.373,15645.38527,9274.531667,6370.853599
0_1_1-9-2013_17,0,17,29374.362,23527.56569,13319.5645,10208.00119
0_0_30-9-2013_17,0,17,8364.34,6994.515746,3408.994,3585.521746
0_6_24-9-2013_17,0,17,9936.069,8542.574489,4497.454667,4045.119823
0_1_29-9-2013_17,0,17,12627.035,10621.06809,5251.936,5369.132088
0_1_9-9-2013_17,0,17,25171.3,21984.50178,11617.56167,10366.94011
0_12_26-9-2013_17,0,17,10092.584,8022.54863,3586.28525,4436.26338
0_9_29-9-2013_17,0,17,15621.095,10621.06809,5251.936,5369.132088
0_1_15-9-2013_17,0,17,19745.194,18011.12128,10737.568,7273.553277
0_10_28-9-2013_17,0,17,223.049,157.6494725,92.34233333,65.30713914
0_9_7-9-2013_17,0,17,15019.665,7782.720302,4529.083667,3253.636636
0_1_19-9-2013_17,0,17,13002.955,11329.60468,7288.939667,4040.665017
0_1_10-9-2013_17,0,17,27777.395,21657.96656,11564.83975,10093.12681
0_1_16-9-2013_17,0,17,27706.58,23415.22204,14750.9375,8664.284544
0_9_28-9-2013_17,0,17,223.859,157.6494725,92.34233333,65.30713914
0_10_28-9-2013_17,0,17,223.049,157.6494725,92.34233333,65.30713914
0_1_11-9-2013_17,0,17,27810.352,21889.02244,12183.64467,9705.377777
0_6_22-9-2013_17,0,17,17872.373,15645.38527,9274.531667,6370.853599
0_1_18-9-2013_17,0,17,8684.749,7570.349604,4796.398,2773.951604
0_6_24-9-2013_17,0,17,9936.069,8542.574489,4497.454667,4045.119823
0_0_30-9-2013_17,0,17,8364.34,6994.515746,3408.994,3585.521746
0_1_4-9-2013_17,0,17,28984.301,27155.66984,17225.2978,9930.372041
0_9_7-9-2013_17,0,17,15019.665,7782.720302,4529.083667,3253.636636
0_0_26-9-2013_17,0,17,10884.799,8022.54863,3586.28525,4436.26338
0_12_26-9-2013_17,0,17,10092.584,8022.54863,3586.28525,4436.26338
0_6_25-9-2013_17,0,17,4015.648,3416.565538,2078.5546,1338.010938
0_1_2-9-2013_17,0,17,25083.783,19705.77104,10972.1195,8733.651535
0_6_27-9-2013_17,0,17,7770.244,5954.422792,3017.236,2937.186792
0_1_1-9-2013_17,0,17,29374.362,23527.56569,13319.5645,10208.00119
0_1_15-9-2013_17,0,17,19745.194,18011.12128,10737.568,7273.553277
0_1_29-9-2013_17,0,17,12627.035,10621.06809,5251.936,5369.132088
0_9_29-9-2013_17,0,17,15621.095,10621.06809,5251.936,5369.132088
0_1_19-9-2013_17,0,17,13002.955,11329.60468,7288.939667,4040.665017
0_6_8-9-2013_17,0,17,10406.198,10101.99105,6877.914,3224.07705
0_1_16-9-2013_17,0,17,27706.58,23415.22204,14750.9375,8664.284544
0_1_17-9-2013_17,0,17,34536.871,25608.85414,13267.3355,12341.51864
0_1_10-9-2013_17,0,17,27777.395,21657.96656,11564.83975,10093.12681
0_3_6-9-2013_17,0,17,6776.078,4995.773554,2395.36725,2600.406304
0_1_9-9-2013_17,0,17,25171.3,21984.50178,11617.56167,10366.94011
0_10_10-9-2013_17,0,17,12786.667,,,
0_7_19-9-2013_17,0,17,4486.542,,,
0_8_14-9-2013_17,0,17,4296.95,,,
0_12_16-9-2013_17,0,17,9781.622,,,
0_2_17-9-2013_17,0,17,9046.713,,,
0_8_13-9-2013_17,0,17,15063.057,,,
0_9_16-9-2013_17,0,17,16071.803,,,
0_8_27-9-2013_17,0,17,3997.398,,,
0_0_14-9-2013_17,0,17,3264.619,,,
0_8_29-9-2013_17,0,17,4310.217,,,
0_5_26-9-2013_17,0,17,41.73,,,
0_2_12-9-2013_17,0,17,1356.418,,,
0_7_2-9-2013_17,0,17,4364.975,,,
0_10_4-9-2013_17,0,17,20159.717,,,
0_10_5-9-2013_17,0,17,389.654,,,
0_5_17-9-2013_17,0,17,41.39,,,
0_10_25-9-2013_17,0,17,671.274,,,
0_4_9-9-2013_17,0,17,0,,,
0_8_9-9-2013_17,0,17,11617.865,,,
0_0_29-9-2013_17,0,17,3128.773,,,
0_7_6-9-2013_17,0,17,1129.523,,,
0_2_22-9-2013_17,0,17,7307.886,,,
0_2_15-9-2013_17,0,17,2923.192,,,
0_11_23-9-2013_17,0,17,568.135,,,
0_8_2-9-2013_17,0,17,11352.315,,,
0_8_24-9-2013_17,0,17,4912.536,,,
0_3_16-9-2013_17,0,17,4049.599,,,
0_10_11-9-2013_17,0,17,12273.071,,,
0_6_15-9-2013_17,0,17,16002.026,,,
0_9_14-9-2013_17,0,17,880.187,,,
0_1_7-9-2013_17,0,17,6090.221,,,
0_7_23-9-2013_17,0,17,5616.995,,,
0_4_11-9-2013_17,0,17,0,,,
0_2_1-9-2013_17,0,17,13372.628,,,
0_0_12-9-2013_17,0,17,3402.043,,,
0_4_27-9-2013_17,0,17,0,,,
0_6_17-9-2013_17,0,17,22894.916,,,
0_9_19-9-2013_17,0,17,1112.884,,,
0_3_30-9-2013_17,0,17,1862.642,,,
0_11_19-9-2013_17,0,17,530.342,,,
0_11_11-9-2013_17,0,17,2164.282,,,
0_3_11-9-2013_17,0,17,4106.011,,,
0_8_22-9-2013_17,0,17,3412.446,,,
0_0_15-9-2013_17,0,17,4279.86,,,
0_5_10-9-2013_17,0,17,158.236,,,
0_4_5-9-2013_17,0,17,0,,,
0_1_8-9-2013_17,0,17,6154.193,,,
0_0_9-9-2013_17,0,17,9681.385,,,
0_7_3-9-2013_17,0,17,5497.57,,,
0_1_12-9-2013_17,0,17,3840.147,,,
0_12_14-9-2013_17,0,17,1522.777,,,
0_11_27-9-2013_17,0,17,508.295,,,
0_1_25-9-2013_17,0,17,2855.54,,,
0_6_4-9-2013_17,0,17,24569.51,,,
0_0_8-9-2013_17,0,17,1447.215,,,
0_10_1-9-2013_17,0,17,19144.552,,,
0_2_28-9-2013_17,0,17,137.029,,,
0_0_1-9-2013_17,0,17,9094.617,,,
0_0_18-9-2013_17,0,17,2401.938,,,
0_3_8-9-2013_17,0,17,6450.29,,,
0_4_25-9-2013_17,0,17,0,,,
0_4_29-9-2013_17,0,17,0,,,
0_11_13-9-2013_17,0,17,581.93,,,
0_0_23-9-2013_17,0,17,4329.718,,,
0_12_8-9-2013_17,0,17,193.548,,,
0_10_23-9-2013_17,0,17,1641.982,,,
0_1_13-9-2013_17,0,17,34464.009,,,
0_4_1-9-2013_17,0,17,1436.651,,,
0_3_27-9-2013_17,0,17,1340.952,,,
0_0_22-9-2013_17,0,17,2643.336,,,
0_7_8-9-2013_17,0,17,9931.674,,,
0_2_7-9-2013_17,0,17,7497.03,,,
